DeserializeData	incremental_compilation	IncrementalCompilation/CachedDataSerialization.cpp:347;IncrementalCompilation/CompilationCacheSerialization.h:75	incremental_compilation/src/CompilationCacheSerialization.cj:362	FALSE_POSITIVE	Both implementations validate serialized headers/version, reject malformed data, iterate cached records, rebuild file maps, and load the cache sections, using different wire formats and helper loaders.
Collect	incremental_compilation	CHIR/AST2CHIR/CollectLocalConstDecl/CollectLocalConstDecl.cpp:109;IncrementalCompilation/PollutionMapGen.h:43	incremental_compilation/src/PollutionMapGen.cj:31;sema/src/Collector.cj:160	FALSE_POSITIVE	The C++ anchors aggregate unrelated Collect overloads (local const AST walking and pollution relations), while selfhost likewise has separate pollution and sema collectors.
AST2FB	incremental_compilation	IncrementalCompilation/CachedDataSerialization.cpp:316;Modules/ASTSerialization/ASTWriter.cpp:767;Modules/ASTSerialization/ASTWriter.cpp:773	incremental_compilation/src/CompilationCacheSerialization.cj:114;modules/src/ASTSerialization.cj:61	FALSE_POSITIVE	The anchors combine cache serialization and package AST serialization; selfhost preserves both layers with a deterministic cache wire encoder and a package flatbuffer serializer.
CollectRelation	incremental_compilation	Sema/Desugar/AfterTypeCheck/SemanticUsageCollector.cpp:271;IncrementalCompilation/PollutionMapGen.h:71	incremental_compilation/src/PollutionMapGen.cj:59	FALSE_POSITIVE	Selfhost folds the C++ decl-relation collection and pollution-map relation processing into the precomputed SemaRelation map while retaining extend/interface/parent branches.
VisitMember	incremental_compilation	IncrementalCompilation/ASTCacheCalculator.cpp:351;IncrementalCompilation/IncrementalScopeAnalysis.cpp:414	incremental_compilation/src/ASTCacheCalculator.cj:279;incremental_compilation/src/IncrementalScopeAnalysis.cj:289	FALSE_POSITIVE	The two C++ VisitMember overloads correspond to the two selfhost implementations; recursion, empty-mangle filtering, hashes, static-variable IDs, and imported-body handling are preserved.
VisitTopLevel	incremental_compilation	IncrementalCompilation/ASTCacheCalculator.cpp:334;IncrementalCompilation/IncrementalScopeAnalysis.cpp:394	incremental_compilation/src/ASTCacheCalculator.cj:154;incremental_compilation/src/IncrementalScopeAnalysis.cj:271	FALSE_POSITIVE	The two C++ VisitTopLevel overloads map directly to the two selfhost implementations, with helper-factored mangling/hash and imported-decl handling.
DumpDeclsToRecompile	incremental_compilation	IncrementalCompilation/IncrementalScopeAnalysis.cpp:47	incremental_compilation/src/IncrementalScopeAnalysis.cj:544	FALSE_POSITIVE	selfhost 用统一的 SortedDeclsBySource/DisplayName 处理空标识符及排序，等价覆盖日志分支。
VisitMemberVariables	incremental_compilation	IncrementalCompilation/ASTCacheCalculator.cpp:133	incremental_compilation/src/ASTCacheCalculator.cj:215	FALSE_POSITIVE	selfhost 用 GetMembers、hasExplicitType 和构造器 member 参数分支表达同一逻辑，switch 被 if/else 折叠。
PolluteAPIOfDecl	incremental_compilation	IncrementalCompilation/PollutionAnalyzer.cpp:992;IncrementalCompilation/PollutionAnalyzer.h:320	incremental_compilation/src/PollutionAnalyzer.cj:1029	FALSE_POSITIVE	selfhost 将 C++ switch/fallthrough 拆成显式早退和 IsAPIPropagationKind，覆盖相同分支。
PollutionForAddedTypeDecl	incremental_compilation	IncrementalCompilation/PollutionAnalyzer.cpp:180;IncrementalCompilation/PollutionAnalyzer.h:260	incremental_compilation/src/PollutionAnalyzer.cj:533	FALSE_POSITIVE	selfhost 将 imported/generic 条件与 GetAllMembers 辅助遍历折叠，行为等价。
VirtualHashOfInterface	incremental_compilation	IncrementalCompilation/ASTCacheCalculator.cpp:179	incremental_compilation/src/ASTCacheCalculator.cj:256	FALSE_POSITIVE	selfhost 用属性 accessor 遍历替代 C++ PROP_DECL 分支，且保留未类型化 body hash 条件。
AddImport	incremental_compilation	Sema/NativeFFI/Java/JavaCodeGenerator/JavaSourceCodeGenerator.cpp:518;Sema/NativeFFI/Java/JavaCodeGenerator/JavaSourceCodeGenerator.h:51	incremental_compilation/src/CompilationCache.cj:618	FALSE_POSITIVE	C++ 锚点是 JavaSourceCodeGenerator 的 Java 导入函数，selfhost 锚点是增量缓存的导入记录追加，同名但职责不同。
PollutionForLayoutChangedDecl	incremental_compilation	IncrementalCompilation/PollutionAnalyzer.cpp:821;IncrementalCompilation/PollutionAnalyzer.h:309	incremental_compilation/src/PollutionAnalyzer.cj:953	FALSE_POSITIVE	selfhost 将 switch/fallthrough 展开为 enum 与 struct/class 条件，并保留实例变量及构造器污染。
PollutionForSigChangedInheritableDecl	incremental_compilation	IncrementalCompilation/PollutionAnalyzer.cpp:652;IncrementalCompilation/PollutionAnalyzer.h:300	incremental_compilation/src/PollutionAnalyzer.cj:832	CONFIRMED	C++ 第669-672行对枚举构造器执行专门跳过，selfhost 遍历成员时没有该守卫，确实会多传播该分支。
CollectAlias	incremental_compilation	IncrementalCompilation/PollutionMapGen.h:157	incremental_compilation/src/PollutionMapGen.cj:170	FALSE_POSITIVE	selfhost 将导入访问名计算封装为 AccessibleName，并增加空名保护；核心 alias 分类分支仍等价。
CompareTopLevelDecl	incremental_compilation	IncrementalCompilation/ASTDiff.cpp:349	incremental_compilation/src/ASTDiff.cj:488	FALSE_POSITIVE	selfhost 的 match 合并 case 与 HasChange 封装覆盖 C++ 的类型别名、普通声明和类型声明分支。
GetAllMembers	incremental_compilation	IncrementalCompilation/PollutionAnalyzer.cpp:37	incremental_compilation/src/Utils.cj:139	FALSE_POSITIVE	selfhost 通过 GetRawMemberDecls 统一处理枚举构造器和原始成员，递归收集语义等价。
WalkDecl	incremental_compilation	IncrementalCompilation/ASTCacheCalculator.cpp:103	incremental_compilation/src/ASTCacheCalculator.cj:58	FALSE_POSITIVE	selfhost 的 IsDirectExtend/MangleDecl/GetMembers 是对应抽象，直接扩展早退与普通访问分支均存在。
ScanIdentifierOrKeyword	lex	Lex/Lexer.cpp:812;Lex/LexerImpl.h:255	lex/src/LexerImpl.cj:1733	FALSE_POSITIVE	selfhost 将 UTF-8 解码前置到调用层，Unicode/ASCII 标识符与关键字分支语义等价。
ScanBackquotedIdentifier	lex	Lex/Lexer.cpp:1905;Lex/Lexer.cpp:847;Lex/LexerImpl.h:254	lex/src/LexerImpl.cj:1759	FALSE_POSITIVE	selfhost 把单段扫描拆成 ScanBackquotedIdentifierPart，并保留包标识、相邻错误和闭引号分支。
ScanIdentifierContinue	lex	Lex/Lexer.cpp:762;Lex/Lexer.cpp:792;Lex/LexerImpl.h:345	lex/src/LexerImpl.cj:1679	FALSE_POSITIVE	selfhost 将指针操作改为字节索引，ASCII、Unicode 失败和 NFC 归一化分支均覆盖。
ProcessIllegalCharValue	lex	Lex/Lexer.cpp:1439;Lex/Lexer.cpp:1474;Lex/LexerImpl.h:335	lex/src/LexerImpl.cj:2222	FALSE_POSITIVE	selfhost 将诊断封装到 ScanCharDiagUnterminated，单引号与未终止字符两分支等价。
ProcessUnicodeEscape	lex	Lex/Lexer.cpp:924;Lex/LexerImpl.h:208	lex/src/LexerImpl.cj:1205	FALSE_POSITIVE	selfhost 的十六进制循环、位数上限、右括号和合法 Unicode 检查均存在。
WaitMacroCallEvalResult	macro	Macro/MacroEvaluationClient.cpp:385	macro/src/MacroEvaluationClient.cj:99	FALSE_POSITIVE	selfhost 将反序列化与诊断流程集中在同一函数，结果数、ID 校验、状态和父上下文分支均覆盖。
CreateMacroSrvProcess	macro	Macro/MacroEvaluationClient.cpp:520;Macro/MacroEvaluationClient.cpp:663	macro/src/MacroEvaluation.cj:752	FALSE_POSITIVE	selfhost 用进程/管道的内存消息总线抽象替代平台相关 fork/CreateProcess 分支，属于实现折叠。
ProcessMacros	macro	Macro/MacroProcess.cpp:469;Macro/MacroProcess.cpp:510	macro/src/MacroProcess.cj:362;macro/src/MacroProcess.cj:366	FALSE_POSITIVE	selfhost 将文件处理和宏调用处理拆到 ProcessPackageMacros/ProcessMacroCallList，保留成功过滤与文件模式分支。
CreateTupleType	macro	CodeGen/DIBuilder.cpp:690;CodeGen/DIBuilder.cpp:761;CodeGen/DIBuilder.h:100	macro/src/NodeFormat.cj:788	FALSE_POSITIVE	C++ 锚点是 DIBuilder 调试类型构造，selfhost 锚点是 NodeFormat 的 flatbuffer tuple 节点构造，同名但职责不同。
EvalMacroCallsAndWaitResult	macro	Macro/MacroEvaluationSrv.cpp:219;Macro/MacroEvaluationSrv.cpp:317	macro/src/MacroEvaluationSrv.cj:125	FALSE_POSITIVE	selfhost 将服务端批量求值委托给 evalServerCalls，状态过滤、初始化、等待和结果通知由辅助函数承接。
EvalMacroCallsOnMultiThread	macro	Macro/MacroEvaluation.cpp:977	macro/src/MacroEvaluation.cj:1223	FALSE_POSITIVE	selfhost 把并行调度折叠为串行求值，宏展开结果语义保持一致，差异是执行策略而非漏分支。
ExecuteEvalSrvTask	macro	Macro/MacroEvaluationSrv.cpp:343	macro/src/MacroEvaluation.cj:756	FALSE_POSITIVE	selfhost 将任务 switch 提取为 ExecuteMacroServerTaskLoop，任务类型和失败退出分支由辅助函数承接。
SerializeMacroCallResultMsg	macro	Macro/MacroEvalMsgSerializer.cpp:323	macro/src/MacroEvalMsgSerializer.cj:413	FALSE_POSITIVE	selfhost 用文本 resultMessage 替代 FlatBuffers 构造，调用方仍保留 invocation 有效性结果分支。
EvalMacroCall	macro	Macro/MacroEvaluationSrv.cpp:302	macro/src/MacroEvaluationSrv.cj:167	FALSE_POSITIVE	selfhost 将消息解析和批量求值委托给 evalServerCalls，空消息及结果失败分支仍存在。
ReplaceEachMacro	macro	Macro/MacroExpansion.cpp:346	macro/src/MacroExpansion.cj:798	FALSE_POSITIVE	selfhost 的 parseGeneratedNodes 封装了 parser 配置、节点有效性、嵌套宏检查和替换分支。
GetMacroDefDynamicFiles	macro	Macro/MacroEvaluation.cpp:1110	macro/src/MacroEvaluation.cj:764	FALSE_POSITIVE	selfhost 将平台路径和动态库命名封装为直接库名列表，空列表/标准库/显式 macroLib 语义等价。
BindDefinition	macro	Macro/MacroCallResolve.cpp:161	macro/src/MacroCall.cj:423	FALSE_POSITIVE	selfhost 的定义绑定在解析阶段完成，BindDefinition 仅保存已解析定义；C++ 查找/歧义处理由上游辅助流程承接。
CloseClientResource	macro	Macro/MacroEvaluationClient.cpp:89	macro/src/InvokeUtil.cj:504	FALSE_POSITIVE	C++ 的 Windows/POSIX 句柄关闭是平台资源清理，selfhost 统一清空内存消息队列，属于平台实现折叠。
CloseMacroSrv	macro	Macro/MacroEvaluationClient.cpp:132	macro/src/InvokeUtil.cj:465	FALSE_POSITIVE	selfhost 将退出等待和资源关闭抽象为状态及消息队列清理，C++ 的管道/进程等待是平台相关实现。
InitGlobalVariable	macro	Macro/MacroEvaluationCJNative.cpp:141	macro/src/MacroEvaluation.cj:798	FALSE_POSITIVE	selfhost 的运行时抽象直接标记宏包初始化；C++ 动态库句柄查找与协程等待是后端运行时实现差异。
Evaluate	macro	Macro/MacroEvaluation.cpp:1131	macro/src/MacroEvaluation.cj:724	FALSE_POSITIVE	selfhost 将宏库加载与子进程流程统一到 EvalMacros/服务器辅助函数，C++ 的 CJNative 条件分支被后端抽象折叠。
SendMsgToSrv	macro	Macro/MacroEvaluationClient.cpp:189	macro/src/InvokeUtil.cj:471	FALSE_POSITIVE	selfhost 使用内存消息队列替代管道分片写入，空消息和 pipeError 早退仍覆盖可观察分支。
TraverseMacroNode	macro	Macro/MacroCall.cpp:150	macro/src/MacroCall.cj:596	FALSE_POSITIVE	selfhost 直接保留 childMessages 分支并递归 children；token kind 到原始指针的转换由消息对象封装。
ReadMsgFromSrv	macro	Macro/MacroEvaluationClient.cpp:218	macro/src/InvokeUtil.cj:479	FALSE_POSITIVE	selfhost 从内存 inbox 取整条消息，替代 C++ 管道长度读取和分片循环，错误/空队列分支仍存在。
ReplaceAST	macro	Macro/MacroExpansion.cpp:373	macro/src/MacroExpansion.cj:786	FALSE_POSITIVE	selfhost 保留逆序替换循环；调试文件替换及诊断汇总被上层流程抽离。
SendMsgToClient	macro	Macro/MacroEvaluationSrv.cpp:89	macro/src/InvokeUtil.cj:508	FALSE_POSITIVE	selfhost 使用内存 client inbox 替代平台管道写入，空消息失败分支等价。
ReadMsgFromClient	macro	Macro/MacroEvaluationSrv.cpp:112	macro/src/InvokeUtil.cj:516	FALSE_POSITIVE	selfhost 使用内存 server inbox 替代平台管道读取，空队列失败分支等价。
WaitMacroDefResult	macro	Macro/MacroEvaluationClient.cpp:339	macro/src/MacroEvaluationClient.cj:91	CONFIRMED	C++ 第342-356行在读取失败、响应头长度和动态库错误路径上校验并诊断；selfhost 仅读取并丢弃响应，缺失这些分支。
CheckClassWithMacro	macro	Macro/TestEntryConstructor.cpp:300	macro/src/TestEntryConstructor.cj:376	FALSE_POSITIVE	selfhost 的 getClassFromMacro/findModifier/hasParameterlessConstructor 封装对应查找和三类诊断条件。
CheckFunctionWithAtTest	macro	Macro/TestEntryConstructor.cpp:271	macro/src/TestEntryConstructor.cj:396	FALSE_POSITIVE	selfhost 的 containsFunc/isUnitFunction/findModifier 封装对应四个函数约束分支。
CreateMacroCallTree	macro	Macro/MacroEvaluation.cpp:820	macro/src/MacroEvaluation.cj:1124	FALSE_POSITIVE	selfhost 将节点、包名、转义和重评估偏移逻辑拆成 helper，C++ 的守卫与循环结构均有对应。
NeedCreateMacroCallTreeForReEval	macro	Macro/MacroEvaluation.cpp:763;Macro/MacroEvaluation.cpp:768	macro/src/MacroEvaluation.cj:1084	FALSE_POSITIVE	selfhost 的 moduleNameForMacroCall 封装 C++ 对 node/file/package 的上下文检查，custom 与 REEVALFAILED 分支等价。
ReadAllMsgFromSrv	macro	Macro/MacroEvaluationClient.cpp:250	macro/src/InvokeUtil.cj:491	FALSE_POSITIVE	selfhost 直接清空并转移 inbox 中的全部消息，替代 C++ 按平台探测可读数据的循环。
SendMacroCallsTask	macro	Macro/MacroEvaluationClient.cpp:425	macro/src/MacroEvaluationClient.cj:103	FALSE_POSITIVE	selfhost 保留 hasSend 过滤和发送失败后批量置 FAIL；profile 名称生成是非语义差异。
EvaluateWithRuntime	macro	Macro/MacroEvaluationCJNative.cpp:111	macro/src/MacroEvaluation.cj:806	FALSE_POSITIVE	selfhost 将子进程通信、运行时调用和结果就绪处理折叠为等价的服务/原生宏路径，分支计数差是实现分层差异。
InitRuntime	macro	Macro/InvokeUtil.cpp:79	macro/src/InvokeUtil.cj:403	FALSE_POSITIVE	selfhost 已在运行时内运行，C++ 第83-90行的 PrepareRuntime/InitRuntimeMethod 初始化路径被运行时复用逻辑折叠。
ReplaceEachMacroHelper	macro	Macro/MacroExpansion.cpp:294	macro/src/MacroExpansion.cj:816	FALSE_POSITIVE	C++ 的 variant/vector 分派由仓颉 ReplaceTargetKind 分派及各 replace* helper 等价展开，异常/空值处理也已覆盖。
ConstructTestEntry	macro	Macro/TestEntryConstructor.cpp:372	macro/src/TestEntryConstructor.cj:438	FALSE_POSITIVE	C++ 的空文件假设与仓颉入口构造流程等价；仓颉额外保留了空文件早退保护，循环和 mock/entryMain 分支均存在。
ProcessNewTokens	macro	Macro/MacroProcess.cpp:413	macro/src/MacroEvaluation.cj:1263	FALSE_POSITIVE	空 invocation/custom annotation、首尾 token 清理和调试注释生成在仓颉中以 RequireInvocation/字段判断及 helper 形式等价实现。
MangleVarWithPatternDecl	mangle	Mangle/ASTMangler.cpp:480;Mangle/BaseMangler.cpp:409	mangle/src/ASTMangler.cj:523;mangle/src/BaseMangler.cj:1346	FALSE_POSITIVE	C++ 的 ASTMangler/BaseMangler 重载聚合；仓颉将模式提取、Option 解包和全局变量路径拆到对应函数，语义分支均覆盖。
SaveLambda2CurDecl	mangle	Mangle/BaseMangler.cpp:1383	mangle/src/BaseMangler.cj:510	FALSE_POSITIVE	C++ visitor 对 Lambda/Func/PrimaryCtor/Global VarDecl 的 scope key 分支被仓颉 GetLambdaScopeKey helper 封装。
MangleExtendDecl	mangle	Mangle/ASTMangler.cpp:431	mangle/src/ASTMangler.cj:493	FALSE_POSITIVE	C++ 主函数的继承类型和 generic 分支已下沉到仓颉 MangleExtendDeclString，包装函数本身无分支是等价拆分。
MangleUserDefinedType	mangle	Mangle/BaseMangler.cpp:1048;Mangle/BaseMangler.cpp:221;Mangle/BaseMangler.cpp:291	mangle/src/BaseMangler.cj:1089	FALSE_POSITIVE	cpp_anchor 聚合了递归调用、重载和类型分派；仓颉在统一 MangleUserDefinedType 中以 Option/类型 helper 等价覆盖。
SaveLocalWildcardVar2Decl	mangle	Mangle/BaseMangler.cpp:1331	mangle/src/BaseMangler.cj:482	FALSE_POSITIVE	C++ 多种节点类型的 visitor 分支被仓颉 GetLocalWildcardScopeKey 封装，后续空 key/遍历行为等价。
SaveVar2CurDecl	mangle	Mangle/BaseMangler.cpp:1357	mangle/src/BaseMangler.cj:488	FALSE_POSITIVE	C++ 多种节点类型的 visitor 分支被仓颉 GetLocalVarScopeKey 封装，属于惯用等价折叠。
ForwardClassType	mangle	Mangle/Compression.cpp:362	mangle/src/DeCompression.cj:308	FALSE_POSITIVE	压缩态、边界和 generic/suffix 判定被仓颉 isRecord/isPush 状态及边界条件等价折叠。
MangleOthers	mangle	Mangle/ASTMangler.cpp:320	mangle/src/ASTMangler.cj:367	FALSE_POSITIVE	C++ 的 Main/Func/PrimaryCtor/Macro 类型分支在仓颉统一 Decl 表示和 Option 解包下等价覆盖。
ForwardFunctionType	mangle	Mangle/Compression.cpp:425	mangle/src/DeCompression.cj:342	FALSE_POSITIVE	C++ 压缩态早退在仓颉解压器状态中折叠，suffix/record 边界分支等价存在。
ForwardTupleType	mangle	Mangle/Compression.cpp:455	mangle/src/DeCompression.cj:355	FALSE_POSITIVE	C++ 的边界与压缩态分支由仓颉 while 扫描、break 和 record 状态等价实现。
GetIndexOfLocalWildcardVar	mangle	Mangle/BaseMangler.cpp:1458	mangle/src/BaseMangler.cj:405	FALSE_POSITIVE	C++ 的多种 scope key 动态类型分支由仓颉 GetLocalWildcardScopeKey helper 封装，Option 查找结果等价。
SaveFunc2CurDecl	mangle	Mangle/BaseMangler.cpp:1297	mangle/src/BaseMangler.cj:494	FALSE_POSITIVE	C++ generic-instantiated/local-nominal 分支在仓颉对应的 outer/key Option 解包路径中等价存在。
MangleLambda	mangle	Mangle/BaseMangler.cpp:908	mangle/src/BaseMangler.cj:1403;mangle/src/BaseMangler.cj:638	FALSE_POSITIVE	C++ 一个函数的 outerDecl 与 prefix 分支在仓颉拆成两个重载/转换 helper，属于重载聚合和实现拆分。
TryGenericPrefixPath	mangle	Mangle/Compression.cpp:683;Mangle/Compression.cpp:743	mangle/src/DeCompression.cj:829	FALSE_POSITIVE	generic suffix、函数参数类型前缀和递归路径在仓颉解压逻辑中以等价字符分支实现。
CheckAllElementsWildcard	mangle	Mangle/BaseMangler.cpp:1252	mangle/src/BaseMangler.cj:575	FALSE_POSITIVE	C++ 的 tuple/enum pattern 递归分支在仓颉统一 pattern 遍历中等价覆盖。
CollectLocalDecls	mangle	Mangle/BaseMangler.cpp:939	mangle/src/ASTAdapter.cj:480;mangle/src/BaseMangler.cj:1466	FALSE_POSITIVE	C++ BaseMangler 与 adapter 的调用聚合；仓颉把 AST 适配遍历拆到 ASTAdapter，分支语义等价。
GetIndexOfLambda	mangle	Mangle/BaseMangler.cpp:1538	mangle/src/BaseMangler.cj:446	FALSE_POSITIVE	C++ Lambda/Func/PrimaryCtor/Global VarDecl scope key 分支被 GetLambdaScopeKey helper 封装。
GetIndexOfVar	mangle	Mangle/BaseMangler.cpp:1482	mangle/src/BaseMangler.cj:413	FALSE_POSITIVE	C++ 多种变量作用域 key 分支被仓颉 GetVarScopeKey helper 封装，查找和 None 返回等价。
LoadCachedTypeForPackage	modules	Modules/ASTSerialization/IncrementalLoader.cpp:266;Modules/ASTSerialization/IncrementalLoader.cpp:43;Modules/ImportManager.cpp:365	modules/src/ASTSerialization.cj:187;modules/src/ImportManager.cj:616	CONFIRMED	selfhost ASTSerialization.cj:187-212 只遍历文件并收集缺失 mangled name；缺少 C++ 第285-332行的 generic-instantiated 跳过、changed/do-not-load 分支、Main/Macro desugar、缓存类型加载及 inline/default initializer 的 toBeCompiled 处理。
PreSaveFullExportDecls	modules	Modules/ASTSerialization/ASTWriter.cpp:447;Modules/ASTSerialization/ASTWriter.cpp:560;Modules/ASTSerialization/ASTWriterImpl.h:68	modules/src/ASTSerialization.cj:51	CONFIRMED	selfhost 仅补全 file/decl 的 package name；缺少 C++ 第575-629行的 exportContent/macro-package 早退、队列去重、Func/Prop/Var 收集、external nominal/annotation 收集和序列化分支。
ExportAST	modules	Modules/ASTSerialization/ASTWriter.cpp:441;Modules/ASTSerialization/ASTWriter.cpp:722;Modules/ImportManager.cpp:289	modules/src/ASTSerialization.cj:47;modules/src/ImportManager.cj:177	CONFIRMED	selfhost ExportAST 仅保存 PackageDecl；缺少 C++ 第724-755行的 exportContent 设置、文件 DFS 收集、实例化类型收集、错误计数冲突检查、decl 序列化，以及 ImportManager 第301-319行的 writer/options/AST2FB 流程。
Jsonfy	modules	Modules/ImportManager.cpp:103;Modules/ImportManager.cpp:122;Modules/ImportManager.cpp:131	modules/src/ModulesUtils.cj:958;modules/src/ModulesUtils.cj:962;modules/src/ModulesUtils.cj:973	FALSE_POSITIVE	cpp_anchor 和 selfhost_anchor 都聚合了 Bool/AccessLevel/String 重载；String 的转义分支逐一对应，其他重载分支数量差来自重载拆分。
SaveOptions	modules	Modules/ASTSerialization/ASTWriter.cpp:517;Modules/ASTSerialization/ASTWriter.cpp:527;Modules/ASTSerialization/ASTWriterImpl.h:69	modules/src/ASTSerialization.cj:42	FALSE_POSITIVE	C++ 第530-550行把强类型 OptimizationLevel 映射到序列化 enum 并对非法 enum 早退；仓颉直接保存同一强类型 enum，非法值由类型域排除。
LoadPackageFromCjo	modules	Modules/ImportManager.cpp:977	modules/src/ImportManager.cj:485	FALSE_POSITIVE	C++ 递归依赖 header 加载由仓颉 LoadDependentPackageHeadersForLsp helper 封装，主流程的失败早退和按需加载分支均保留。
LoadType	modules	Modules/ASTSerialization/ReferenceLoader.cpp:204;Modules/ASTSerialization/ReferenceLoader.cpp:269;Modules/ASTSerialization/ASTLoaderImpl.h:62	modules/src/ASTSerialization.cj:302	CONFIRMED	selfhost 第302-310行只处理 INVALID/已加载类型并返回索引文本；缺少 C++ 第277-290行的缓存命中、primitive type 判定、kind handler dispatch 和未知 kind 设置 invalid type 分支。
CheckPackageSpecsIdentical	modules	Modules/ImportManager.cpp:891	modules/src/ImportManager.cj:1649	FALSE_POSITIVE	C++ map 聚合和仓颉 record 列表加排序 helper 实现相同的默认包/显式包、root modifier 与多规格诊断分支。
LoadPackageHeader	modules	Modules/CjoManager.cpp:264	modules/src/CjoManager.cj:38	FALSE_POSITIVE	已有包、读取失败、依赖加载失败和注册 imported package 的分支均存在；仓颉额外做 NormalizePackageFiles/属性设置。
CheckInputFilePath	option	Option/Option.cpp:1152	option/src/Option.cj:787	FALSE_POSITIVE	文件存在、可读、目录和绝对路径失败四个条件在仓颉 MaybeString/API 形式中逐一对应。
HandleNoExtension	option	Option/Option.cpp:834	option/src/Option.cj:963	FALSE_POSITIVE	长度、存在性、目录/compilePackage、目录校验和非目录 unused warning 分支均等价存在。
SetupConditionalCompilationCfgFromFile	option	Option/OptionAction.cpp:1109;Option/OptionAction.cpp:1167	option/src/OptionAction.cj:602	FALSE_POSITIVE	C++ 的内容读取成功/失败与逐行空行注释/解析失败分支对应仓颉 ReadTextFileWithReason、SplitLines 和 parseConditionKeyValueLine；锚点还聚合了调用包装函数。
CheckAnnotations	parse	Parse/NativeFFI/FFIParserImpl.cpp:80;Sema/TypeCheckAnnotation.cpp:156;Parse/NativeFFI/FFIParserImpl.h:31	parse/src/FFIParserImpl.cj:73	FALSE_POSITIVE	cpp_anchor 聚合了 FFI 与 Sema 同名重载；仓颉将 Sema 逻辑改名为 TypeCheckAnnotationCheckAnnotations，FFI 冲突检查拆为 CheckInteropDecl 后调用，分支未缺失。
ParseNodes	parse	Parse/ParseMacro.cpp:57;Parse/ParserImpl.cpp:42;Parse/ParserImpl.h:81	parse/src/ParseMacro.cj:442;parse/src/Parser.cj:38	CONFIRMED	selfhost ParseNodes 缺少 C++ 第68-83行的逗号连接/参数宏处理、SkipNLOrSemi 后的分隔符诊断，以及第84-110行的 ExprKind 分支、提前结束检测和 constructor body 检查。
CheckClassDecl	parse	Parse/ASTChecker.cpp:381;Sema/TypeCheckClassLike.cpp:102;Sema/TypeCheckerImpl.h:670	parse/src/ASTChecker.cj:560	FALSE_POSITIVE	cpp_anchor 聚合 ASTChecker 与 Sema 同名重载；仓颉 ASTChecker 对应结构检查逐项存在，Sema 实现位于独立 TypeCheckClassLike 流程。
ParsePrimaryConstructor	parse	Parse/ParseDecl.cpp:1027;Parse/ParserImpl.h:979	parse/src/ParseDecl.cj:1929	FALSE_POSITIVE	修饰符应用、scope-specific body、const/constructor 属性、unknown identifier、返回类型诊断和 body end 在仓颉 helper/Option 形式中等价覆盖。
CheckStructDecl	parse	Parse/ASTChecker.cpp:413;Sema/TypeCheckDecl.cpp:545;Sema/TypeCheckerImpl.h:672	parse/src/ASTChecker.cj:596	FALSE_POSITIVE	cpp_anchor 聚合 ASTChecker 与 Sema 同名重载；仓颉 ASTChecker 的继承/struct body 检查对应存在，Sema 分支在独立 type-check 流程中。
ParseExpr	parse	Parse/ParseExpr.cpp:339;Parse/ParseExpr.cpp:369;Parse/ParseExpr.cpp:372	parse/src/ParseExpr.cj:19;parse/src/ParseExpr.cj:23;parse/src/Parser.cj:31	FALSE_POSITIVE	C++ ParseExpr 的 range/index、unknown/let、if-available、var-init、wildcard、semicolon、macro scope 和 fake-operator 分支均在仓颉函数中，match 替代了枚举分支。
CheckVarWithPatternDecl	parse	Parse/ASTChecker.cpp:356;Sema/TypeCheckDecl.cpp:268;Sema/TypeCheckerImpl.h:678	parse/src/ASTChecker.cj:533	FALSE_POSITIVE	cpp_anchor 聚合 ASTChecker 与 Sema 同名重载；仓颉 ASTChecker 的 irrefutablePattern 检查对应存在，Sema 的类型检查是独立流程。
ParseStructDecl	parse	Parse/ParseDecl.cpp:1621;Parse/ParserImpl.h:969	parse/src/ParseDecl.cj:1402	FALSE_POSITIVE	generic/upper-bound/where、primary declaration、body、位置和注解处理被仓颉 ParseInheritableHeader/ParseClassLikeBody 等 helper 等价折叠。
ParseInterfaceDecl	parse	Parse/ParseDecl.cpp:1426;Parse/ParserImpl.h:977	parse/src/ParseDecl.cj:1392	FALSE_POSITIVE	接口 generic/header、modifier/annotation、body 与位置处理被仓颉 ParseInheritableHeader/ParseClassLikeBody 等价折叠，互操作合成由统一 helper 处理。
ParseExtendDecl	parse	Parse/ParseDecl.cpp:1718;Parse/ParserImpl.h:971	parse/src/ParseDecl.cj:1644	FALSE_POSITIVE	修饰符、extended type、upper-bound 多继承、where 约束和 body 分支分别由 ApplyModifiersAndAnnotations、ParseInheritedTypes 与 ParseGenericConstraints 等价封装。
ParseParameterList	parse	Basic/InteropCJPackageConfigReader.cpp:221;Parse/ParseDecl.cpp:2468;Parse/ParserImpl.h:560	parse/src/ParseDecl.cj:1030	FALSE_POSITIVE	cpp_anchor 聚合字符串参数解析重载与 Parser 参数列表；仓颉分别由配置解析 helper 和 while/Skip comma/Expect RPAREN 形式等价覆盖。
ParseLitConst	parse	Parse/ParseAtom.cpp:118;Parse/ParseAtom.cpp:174;Parse/ParserImpl.h:655	parse/src/ParseAtom.cj:83	FALSE_POSITIVE	按 token kind 分派、字符串插值及多行 raw/rune 归一化均在 CJ 中覆盖；C++ 的消费式写法与 CJ 的 Peek+Next 是惯用等价。
